DOI,Title,Authors,Journal/Book,Publication Year,Create Date,Article Type,Language,Abstract
10.1016/j.sleep.2024.06.026,Digital cognitive behavioral therapy for insomnia for people with comorbid psychological distress: A large scale randomized controlled trial,"Skoglund H, Sivertsen B, Kallestad H, Vedaa Ø.",Sleep Med,2024,2024.7.18,,,
10.2196/44922,The Impact of Social Media Use Interventions on Mental Well-Being: Systematic Review,"Plackett R, Blyth A, Schartau P.",J Med Internet Res,2023,2023.8.11,,,
10.1192/bjo.2023.519,A cognitive-behavioural therapy programme for managing depression and anxiety in long-term physical health conditions: mixed-methods real-world evaluation of the COMPASS programme,"Seaton N, Moss-Morris R, Hulme K, Macaulay H, Hudson J.",BJPsych Open,2023,2023.8.11,,,
10.2196/17712,"Internet-Based Cognitive-Behavioral Therapy for College Students With Anxiety, Depression, Social Anxiety, or Insomnia: Four Single-Group Longitudinal Studies of Archival Commercial Data and Replication of Employee User Study","Attridge MD, Morfitt RC, Roseborough DJ, Jones ER.",JMIR Form Res,2020,2020.7.25,,,
10.1111/bjc.12365,Implementing therapist-guided internet-delivered cognitive behaviour therapy for obsessive-compulsive disorder in the UK's IAPT programme: A pilot trial,"Flygare O, Lundström L, Andersson E, Mataix-Cols D, Rück C.",Br J Clin Psychol,2022,2022.3.22,,,
10.1007/s40120-021-00240-9,Patient and Provider Insights into the Impact of Multiple Sclerosis on Mental Health: A Narrative Review,"Davis BE, Lakin L, Binns CC, Currie KM, Rensel MR.",Neurol Ther,2021,2021.4.20,,,
10.1093/pm/pnad102,Evaluation of a therapist-guided virtual psychological pain management program when provided as routine care: a prospective pragmatic cohort study,"Dear BF, Walker J, Karin E, Asrianti L, England J, Feliciano I, Bisby MA, Nielssen O, Kayrouz R, Cross S, Staples LG, Hadjistavropoulos HD, Titov N.",Pain Med,2023,2023.8.4,,,
10.1177/10398562251344490,Scientific insights from ten years of delivering psychological treatment via the internet as part of routine care,"Nielssen O, Staples L, Dear B, Titov N.",Australas Psychiatry,2025,2025.5.21,,,
10.3390/healthcare11152135,Patient-Oriented Research to Improve Internet-Delivered Cognitive Behavioural Therapy for People of Diverse Ethnocultural Groups in Routine Practice,"Sapkota RP, Valli E, Wilhelms A, Adlam K, Bourgeault L, Heron V, Dickerson K, Nugent M, Hadjistavropoulos HD.",Healthcare (Basel),2023,2023.8.12,,,
10.3238/arztebl.m2021.0002,"Non-Substance Addiction in Childhood and Adolescence–The Internet, Computer Games and Social Media","Geisel O, Lipinski A, Kaess M.",Dtsch Arztebl Int,2021,2021.3.22,,,
10.3389/fpsyg.2021.653652,"Provision of Care by ""Real World"" Telemental Health Providers","Bunnell BE, Kazantzis N, Paige SR, Barrera J, Thakkar RN, Turner D, Welch BM.",Front Psychol,2021,2021.5.24,,,
10.1016/j.jpain.2021.10.003,The No Worries Trial: Efficacy of Online Dialectical Behaviour Therapy Skills Training for Chronic Pain (iDBT-Pain) Using a Single Case Experimental Design,"Norman-Nott N, Wilks CR, Hesam-Shariati N, Schroeder J, Suh J, Czerwinski M, Briggs NE, Quidé Y, McAuley J, Gustin SM.",J Pain,2022,2021.10.22,,,
10.2196/46281,Telehealth-Based Music Therapy Versus Cognitive Behavioral Therapy for Anxiety in Cancer Survivors: Rationale and Protocol for a Comparative Effectiveness Trial,"Liou KT, McConnell KM, Currier MB, Baser RE, MacLeod J, Walker D, Casaw C, Wong G, Piulson L, Popkin K, Lopez AM, Panageas K, Bradt J, Mao JJ.",JMIR Res Protoc,2023,2023.4.27,,,
10.1002/eat.24405,Mental Health Impacts of Self-Help Interventions for the Treatment and Prevention of Eating Disorders. A Meta-Analysis,"Linardon J, Jarman HK, Liu C, Anderson C, McClure Z, Messer M.",Int J Eat Disord,2025,2025.3.3,,,
10.1186/s40814-022-01124-x,Planning and developing a web-based intervention for active surveillance in prostate cancer: an integrated self-care programme for managing psychological distress,"Hughes S, Kassianos AP, Everitt HA, Stuart B, Band R.",Pilot Feasibility Stud,2022,2022.8.9,,,
10.1016/j.lanwpc.2024.101142,"Clinical and cost-effectiveness of remote-delivered, online lifestyle therapy versus psychotherapy for reducing depression: results from the CALM non-inferiority, randomised trial","O'Neil A, Perez J, Young LM, John T, Turner M, Saunders D, Mahoney S, Bryan M, Ashtree DN, Jacka FN, Bruscella C, Pilon M, Mohebbi M, Teychenne M, Rosenbaum S, Opie R, Hockey M, Peric L, De Araugo S, Banker K, Davids I, Tembo M, Davis JA, Lai J, Rocks T, O'Shea M, Mundell NL, McKeon G, Yucel M, Absetz P, Versace V, Manger S, Morgan M, Chapman A, Bennett C, Speight J, Berk M, Moylan S, Radovic L, Chatterton ML.",Lancet Reg Health West Pac,2024,2024.10.9,,,
10.2196/31293,Effectiveness of Videoconference-Delivered Cognitive Behavioral Therapy for Adults With Psychiatric Disorders: Systematic and Meta-Analytic Review,"Matsumoto K, Hamatani S, Shimizu E.",J Med Internet Res,2021,2021.12.13,,,
10.1186/s13030-017-0111-y,Brief internet-based cognitive behavior therapy program with a supplement drink improved anxiety and somatic symptoms in Japanese workers,"Shirotsuki K, Nonaka Y, Takano J, Abe K, Adachi SI, Adachi S, Nakao M.",Biopsychosoc Med,2017,2017.9.7,,,
10.1016/j.sleep.2021.04.024,Overview of sleep management during COVID-19,Becker PM.,Sleep Med,2022,2021.5.12,,,
10.1016/j.invent.2025.100802,Effects of COVID-19 e-mental health interventions: A systematic review of systematic reviews and meta-analyses,"Rw R, Nan X.",Internet Interv,2025,2025.3.31,,,
10.1093/tbm/ibz043,"Feasibility of pediatric obesity and prediabetes treatment support through Tess, the AI behavioral coaching chatbot","Stephens TN, Joerin A, Rauws M, Werk LN.",Transl Behav Med,2019,2019.5.17,,,
10.1016/j.beth.2019.05.001,Internet-Based Cognitive Behavior Therapy for Loneliness: A Pilot Randomized Controlled Trial,"Käll A, Jägholm S, Hesser H, Andersson F, Mathaldi A, Norkvist BT, Shafran R, Andersson G.",Behav Ther,2020,2020.2.2,,,
10.1002/cpp.2619,Following up internet-delivered cognitive behaviour therapy (CBT): A longitudinal qualitative investigation of clients' usage of CBT skills,"Eilert N, Timulak L, Duffy D, Earley C, Enrique A, Kennedy P, McCormack C, Palacios J, Wogan R, Richards D.",Clin Psychol Psychother,2022,2021.5.28,,,
10.1177/20552076241260513,"E-therapists' views on the acceptability and feasibility of an internet-administered, guided, low-intensity cognitive behavioural therapy intervention for parents of children treated for cancer: A qualitative study","Reuther C, Lundgren J, Gottvall M, Ljungberg J, Woodford J, von Essen L.",Digit Health,2024,2024.6.7,,,
10.1093/sleep/zsab118,The effect of sleep-wake intraindividual variability in digital cognitive behavioral therapy for insomnia: a mediation analysis of a large-scale RCT,"Vestergaard CL, Vedaa Ø, Simpson MR, Faaland P, Vethe D, Kjørstad K, Langsrud K, Ritterband LM, Sivertsen B, Stiles TC, Scott J, Kallestad H.",Sleep,2021,2021.5.8,,,
10.1002/eat.23662,Effectiveness of a chatbot for eating disorders prevention: A randomized clinical trial,"Fitzsimmons-Craft EE, Chan WW, Smith AC, Firebaugh ML, Fowler LA, Topooco N, DePietro B, Wilfley DE, Taylor CB, Jacobson NC.",Int J Eat Disord,2022,2022.3.11,,,
10.7717/peerj.17491,Cognitive-behavioral treatment for insomnia and mindfulness-based stress reduction in nurses with insomnia: a non-inferiority internet delivered randomized controlled trial,"Guo W, Nazari N, Sadeghi M.",PeerJ,2024,2024.7.29,,,
10.2196/29258,Internet-Delivered Cognitive Behavioral Therapy for Insomnia Comorbid With Chronic Pain: Randomized Controlled Trial,"Wiklund T, Molander P, Lindner P, Andersson G, Gerdle B, Dragioti E.",J Med Internet Res,2022,2022.4.29,,,
10.1093/sleep/zsac205,Co-occurring insomnia and anxiety: a randomized controlled trial of internet cognitive behavioral therapy for insomnia versus internet cognitive behavioral therapy for anxiety,"Mason EC, Grierson AB, Sie A, Sharrock MJ, Li I, Chen AZ, Newby JM.",Sleep,2023,2022.8.30,,,
10.1016/j.invent.2022.100583,Long-term efficacy of audiologist-guided Internet-based cognitive behaviour therapy for tinnitus in the United States: A repeated-measures design,"Beukes EW, Andersson G, Manchaiah V.",Internet Interv,2022,2022.11.10,,,
10.1136/bmjopen-2018-024929,Efficacy of a guided internet-based intervention (iSOMA) for somatic symptoms and related distress in university students: study protocol of a randomised controlled trial,"Hennemann S, Böhme K, Baumeister H, Bendig E, Kleinstäuber M, Ebert DD, Witthöft M.",BMJ Open,2018,2019.1.2,,,
10.1177/15346501211018278,Transitioning Transdiagnostic CBT from Face-to-Face to Telephone Delivery During the Coronavirus Pandemic: A Case Study,"Saunders J, Allen C.",Clin Case Stud,2021,2024.4.11,,,
10.1080/14992027.2021.1971780,Internet-based cognitive behavioural therapy for tinnitus in Spanish: a global feasibility trial,"Beukes EW, Munzo MF, Andersson G, Manchaiah V.",Int J Audiol,2022,2021.9.23,,,
10.3389/fpsyt.2022.892573,Spanish Adaptation of Meaning-Centered Psychotherapy for Participants With Cancer: Study Protocol of a Randomized Control Trial,"Marco JH, Llombart P, Guillén V, Baños RM, Romero R, Garcia-Conde A, Pérez Rodríguez S.",Front Psychiatry,2022,2022.7.25,,,
10.2196/70874,The Effectiveness of a Chatbot Single-Session Intervention for People on Waitlists for Eating Disorder Treatment: Randomized Controlled Trial,"Sharp G, Dwyer B, Randhawa A, McGrath I, Hu H.",J Med Internet Res,2025,2025.5.21,,,
10.1093/tbm/ibae032,Impact of an internet-based insomnia intervention on suicidal ideation and associated correlates in veterans at elevated suicide risk,"Nazem S, Sun S, Barnes SM, Monteith LL, Hostetter TA, Forster JE, Brenner LA, Galfalvy H, Haghighi F.",Transl Behav Med,2024,2024.6.12,,,
10.1016/j.invent.2021.100402,Dismantling internet-based cognitive behavioral therapy for tinnitus. The contribution of applied relaxation: A randomized controlled trial,"Beukes EW, Andersson G, Fagelson MA, Manchaiah V.",Internet Interv,2021,2021.5.27,,,
10.1007/s00115-021-01214-w,"[""iFightDepression"" in inpatient treatment : Evaluation of a web-based, therapist-guided self-management program on a specialized ward for affective disorders]","Schwarz J, Mauche N, Oehler C, Rummel-Kluge C, Hegerl U, Strauß M.",Nervenarzt,2022,2021.10.15,,,
10.1111/ajr.70008,Examining the Effectiveness and Acceptability of Internet-Delivered Psychological Pain Management for Regional and Rural Australians With Chronic Pain,"Dear BF, Staples L, Nielssen O, Titov N.",Aust J Rural Health,2025,2025.2.17,,,
10.1016/j.sleep.2024.10.010,Digital cognitive-behavioral therapy for insomnia in patients with multiple sclerosis: A multiple baseline single-case pilot study,"Alfonsson S, Olofsson Liljeholm A, Adel C, Lundberg M, Cheevers C, Jansson-Fröjmark M, Buhrman M.",Sleep Med,2024,2024.10.17,,,
10.3389/fpsyt.2022.828481,Do Improvements in Therapeutic Game-Based Skills Transfer to Real Life Improvements in Children's Emotion-Regulation Abilities and Mental Health? A Pilot Study That Offers Preliminary Validity of the REThink In-game Performance Scoring,"David OA, Magurean S, Tomoiagă C.",Front Psychiatry,2022,2022.4.7,,,
10.2196/37874,"Impact of Web-Based Cognitive Behavioral Therapy for Insomnia on Stress, Health, Mood, Cognitive, Inflammatory, and Neurodegenerative Outcomes in Rural Dementia Caregivers: Protocol for the NiteCAPP CARES and NiteCAPP SHARES Randomized Controlled Trial","McCrae CS, Curtis AF, Cottle A, Beversdorf DB, Shenker J, Mooney BP, Popescu M, Rantz M, Groer M, Stein P, Golzy M, Stearns MA, Simenson A, Nair N, Rowe MA.",JMIR Res Protoc,2022,2022.6.14,,,
10.1016/j.ijnurstu.2024.104991,Conversational agents in physical and psychological symptom management: A systematic review of randomized controlled trials,"Yang Q, Cheung K, Zhang Y, Zhang Y, Qin J, Xie YJ.",Int J Nurs Stud,2025,2025.1.12,,,
10.1016/j.psychres.2023.115066,"Effectiveness of one-week internet-delivered cognitive behavioral therapy for insomnia to prevent progression from acute to chronic insomnia: A two-arm, multi-center, randomized controlled trial","Yang L, Zhang J, Luo X, Yang Y, Zhao Y, Feng F, Liu S, Zhang C, Li Z, Wang C, Wang W, Jiang F, Zhang Y, Hu Y, Su C, Wu H, Yu H, Li SX, Wing YK, Luo Y, Zhang B.",Psychiatry Res,2023,2023.1.30,,,
10.1186/s13063-023-07441-7,A randomized controlled trial on using predictive algorithm to adapt level of psychological care for community college students: STAND triaging and adapting to level of care study protocol,"Wen A, Wolitzky-Taylor K, Gibbons RD, Craske M.",Trials,2023,2023.8.8,,,
10.1186/s13063-022-06485-5,Reducing severe fatigue in patients with diffuse glioma: a study protocol for an RCT on the effect of blended cognitive behavioural therapy,"Röttgering JG, Douw L, de Witt Hamer PC, Kouwenhoven MCM, Würdinger T, van de Ven PM, Sharpe L, Knoop H, Klein M.",Trials,2022,2022.7.15,,,
10.2196/30138,Cannabis Use in Adults Who Screen Positive for Attention Deficit/Hyperactivity Disorder: CANreduce 2.0 Randomized Controlled Trial Subgroup Analysis,"Ahlers J, Baumgartner C, Augsburger M, Wenger A, Malischnig D, Boumparis N, Berger T, Stark L, Ebert DD, Haug S, Schaub MP.",J Med Internet Res,2022,2022.4.20,,,
10.2196/55786,Effectiveness of Unguided Internet-Based Cognitive Behavioral Therapy for Subthreshold Social Anxiety Disorder in Adolescents and Young Adults: Multicenter Randomized Controlled Trial,"Matsumoto K, Hamatani S, Shiga K, Iiboshi K, Kasai M, Kimura Y, Yokota S, Watanabe K, Kubo Y, Nakamura M.",JMIR Pediatr Parent,2024,2024.7.22,,,
10.2196/16481,"Text Message Behavioral Intervention for Teens on Eating, Physical Activity and Social Wellbeing (TEXTBITES): Protocol for a Randomized Controlled Trial","Partridge SR, Raeside R, Singleton AC, Hyun K, Latham Z, Grunseit A, Steinbeck K, Chow C, Redfern J.",JMIR Res Protoc,2020,2020.3.5,,,
10.1093/ajhp/zxae255,Insomnia in ambulatory care: A clinical review,"Dopheide JA, Roth WR, Chu MKL.",Am J Health Syst Pharm,2025,2024.9.26,,,
10.3389/fdgth.2023.1139125,Implementing internet-delivered cognitive behavioral therapy in healthcare services: a qualitative exploration of stakeholder experience,"Duffy D, Richards D, Earley C, Timulak L.",Front Digit Health,2023,2023.10.12,,,
10.1186/s12888-025-06897-y,"The acceptability and feasibility of an internet-administered, guided, low-intensity cognitive behavioural therapy intervention for parents of children treated for cancer: findings from a qualitative study involving public contributors","Thiblin E, Lundgren J, Bergqvist M, Huynh T, Reuther C, Rösler S, Woodford J, von Essen L.",BMC Psychiatry,2025,2025.5.16,,,
10.1080/20008198.2017.1388102,Strengthening mental health care systems for Syrian refugees in Europe and the Middle East: integrating scalable psychological interventions in eight countries,"Sijbrandij M, Acarturk C, Bird M, Bryant RA, Burchert S, Carswell K, de Jong J, Dinesen C, Dawson KS, El Chammay R, van Ittersum L, Jordans M, Knaevelsrud C, McDaid D, Miller K, Morina N, Park AL, Roberts B, van Son Y, Sondorp E, Pfaltz MC, Ruttenberg L, Schick M, Schnyder U, van Ommeren M, Ventevogel P, Weissbecker I, Weitz E, Wiedemann N, Whitney C, Cuijpers P.",Eur J Psychotraumatol,2017,2017.11.23,,,
10.1002/14651858.CD012489.pub2,E-Health interventions for anxiety and depression in children and adolescents with long-term physical conditions,"Thabrew H, Stasiak K, Hetrick SE, Wong S, Huss JH, Merry SN.",Cochrane Database Syst Rev,2018,2018.8.16,,,
10.2196/72321,Optimization of Internet-Delivered Cognitive Behavioral Therapy for Canadian Leaders Within Public Safety: Qualitative Study,"Price JA, McCall HC, Demyen SA, Spencer SM, Katz BM, Clairmont AP, Hadjistavropoulos HD.",J Med Internet Res,2025,2025.4.17,,,
10.1186/s12888-024-06082-7,A digital iCBT intervention for social anxiety disorder in Quebec and Ontario: protocol for a multi-phase effectiveness-implementation study,"Vasiliadis HM, Roberge P, Spagnolo J, Lamoureux-Lamarche C, Chapdelaine A, Brodeur M, Grenier J, Mahoney A, Koszycki D, Chomienne MH, Drapeau M, Labelle R, Provencher MD, Ishimo MC, Naslund JA, Lesage A.",BMC Psychiatry,2024,2024.10.8,,,
10.2196/46431,User Satisfaction With a Daily Supportive Text Message Program (Text4PTSI) for Public Safety Personnel: Longitudinal Cross-Sectional Study,"Obuobi-Donkor G, Eboreime E, Shalaby R, Agyapong B, Phung N, Eyben S, Wells K, Dias RDL, Hilario C, Jones C, Brémault-Phillips S, Zhang Y, Greenshaw AJ, Agyapong VIO.",JMIR Form Res,2023,2023.6.23,,,
10.3389/fpsyt.2023.1327200,Effects of non-pharmacological interventions on youth with internet addiction: a systematic review and meta-analysis of randomized controlled trials,"Jiang YS, Liu TH, Qin D, Wang ZP, He XY, Chen YN.",Front Psychiatry,2024,2024.1.26,,,
